stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
370,370,Eastview at Starwood westbound,Eastview Road,43.569986,-80.235208,0,,,,,
371,371,Eastview at Mountford westbound,Eastview Road,43.567519,-80.238584,,,,,,
372,372,Eastview at Victoria westbound,Eastview Road,43.565208,-80.241743,,,,,,
374,374,Victoria at Eramosa northbound,Victoria Road North,43.569646,-80.248602,,,,,,
375,375,Victoria at Speedvale northbound,Victoria Road North,43.571979,-80.251797,,,,,,
377,377,Victoria at Woodlawn northbound,Victoria Road North,43.578139,-80.260243,,,,,,
378,378,Victoria at Norma northbound,Victoria Road North,43.580598,-80.263658,,,,,,
379,379,Inverness at Wilton southbound,Inverness Drive,43.579028,-80.266687,,,,,,
380,380,Inverness at Woodlawn southbound,Inverness Drive,43.576245,-80.262489,,,,,,
381,381,Woodlawn at Golfview westbound,Woodlawn Road East,43.573979,-80.265171,,,,,,
382,382,Woodlawn at Country Club westbound,Woodlawn Road East,43.571818,-80.268227,,,,,,
383,383,Woodlawn at Speed River westbound,Woodlawn Road East,43.568331,-80.273068,,,,,,
384,384,Woodlawn at Woolwich westbound,Woodlawn Road East,43.565977,-80.276332,,,,,,
386,386,Nicklin at Burns southbound,Nicklin Road,43.558397,-80.280158,0,,,,,0
387,387,Bailey at Freeman eastbound,86 Bailey Avenue,43.557298,-80.276244,,,,,,
388,388,Kathleen at Speedvale southbound,Kathleen Street,43.555872,-80.272986,0,,,,,0
389,389,Westmount at Kimberley southbound,Westmount Road,43.553252,-80.274226,,,,,,
390,390,Saint Joseph's Health Centre,Westmount Road,43.550465,-80.272062,0,,,,,
391,391,Westmount at Division southbound,Westmount Road,43.550128,-80.269907,,,,,,
392,392,Westmount at Summit southbound,Westmount Road,43.54858,-80.26777,,,,,,
393,393,Westmount at London southbound,Westmount Road,43.545511,-80.263497,,,,,,
394,394,Yorkshire at Home southbound,Yorkshire Street North,43.545859,-80.2614,,,,,,
395,395,Suffolk at Glasgow eastbound,Suffolk Street West,43.545373,-80.258587,0,,,,,
396,396,Suffolk at Dublin eastbound,Suffolk Street West,43.546341,-80.256684,0,,,,,0
401,401,Neeve at Ontario eastbound,Neeve Street,43.544156,-80.24095,,,,,,
402,402,Ontario at Manitoba eastbound,Ontario Street,43.544709,-80.237312,,,,,,
403,403,Ontario at Wood eastbound,Ontario Street,43.545206,-80.23469,0,,,,,
404,404,Ontario at York eastbound,Ontario Street,43.545561,-80.232785,,,,,,
405,405,York at Morris eastbound,York Road,43.546953,-80.230487,,,,,,
406,406,York at Brockville eastbound,YORK ROAD & BROCKVILLE AVENUE,43.549018,-80.227638,0,,,,,
407,407,York at Audrey eastbound,York Road,43.550796,-80.225343,,,,,,
410,410,York at Cityview eastbound,York Road,43.556909,-80.216882,,,,,,
412,412,York at Watson eastbound,YORK ROAD & BROCKVILLE AVENUE,43.561487,-80.210603,0,,,,,
413,413,987 York eastbound,987 York Road,43.563399,-80.208031,,,,,,
414,414,Watson at York southbound,Watson Road South,43.564504,-80.20545,,,,,,
415,415,Watson at Airpark southbound,Watson Road South,43.562432,-80.202535,0,,,,,
416,416,Watson at Guelph Transit southbound,WATSON ROAD SOUTH & BROCKVILLE AVENUE,43.560481,-80.199887,0,,,,,1
417,417,Watson at Dunlop northbound,Watson Parkway South,43.557969,-80.198957,,,,,,
418,418,Watson at Cargill northbound,Watson Parkway South,43.559033,-80.202853,0,,,,,
419,419,Watson at Taggart northbound,Watson Parkway South,43.56008,-80.205925,,,,,,
420,420,York at Watson westbound,York Road,43.561528,-80.210798,,,,,,
422,422,York at Cityview westbound,York Road,43.557036,-80.216997,,,,,,
424,424,York at Victoria westbound,YORK ROAD & LAWRENCE AVENUE,43.551508,-80.224629,0,,,,,
425,425,York at Hayes westbound,YORK ROAD & STEVENSON STREET SOUTH,43.549523,-80.227279,0,,,,,
426,426,York at Harris westbound,York Road,43.547537,-80.229905,,,,,,
427,427,Ontario at Huron westbound,Ontario Street,43.545621,-80.233046,,,,,,
428,428,Ontario at Manitoba westbound,Ontario Street,43.54483,-80.237181,,,,,,
429,429,Ontario at Neeve westbound,Ontario Street,43.544258,-80.240207,,,,,,
501,501,Gordon at Nottingham southbound,Gordon Street,43.541823,-80.24806,,,,,,0
516,516,Summerfield at Amsterdam southbound,Summerfield Drive,43.517582,-80.190917,,,,,,
517,517,Summerfield at Cummings southbound,Summerfield Drive,43.51552,-80.18855,,,,,,
518,518,Summerfield at Bright eastbound,Summerfield Drive,43.516422,-80.184692,,,,,,
519,519,Summerfield at Victoria eastbound,Summerfield Drive,43.519813,-80.18006,,,,,,
520,520,Frederick at Waterford westbound,Frederick Drive,43.514916,-80.175535,,,,,,
521,521,Goodwin at Ray westbound,Goodwin Drive,43.511751,-80.177128,,,,,,
522,522,Goodwin at Wilkie westbound,Goodwin Drive,43.508801,-80.181028,,,,,,
523,523,Goodwin at Sinclair westbound,Goodwin Drive,43.505968,-80.184808,,,,,,
524,524,Goodwin at Darling westbound,Goodwin Drive,43.504278,-80.186637,,,,,,
525,525,Goodwin at Eugene westbound,Goodwin Drive,43.503155,-80.187971,,,,,,
526,526,Farley at Eugene northbound,Farley Drive,43.504064,-80.190238,,,,,,
528,528,Gordon at Lowes northbound,GORDON STREET,43.509006,-80.19558,,,,,,
529,529,Gordon at Heritage northbound,Gordon Street,43.511014,-80.196427,,,,,,
543,543,Gordon at Wellington northbound,Gordon Street,43.541025,-80.245226,,,,,,0
544,544,Gordon at Nottingham northbound,Gordon Street,43.541829,-80.24756,,,,,,0
547,547,Victoria at Katemore southbound,Victoria Road South,43.517582,-80.176815,,,,,,
602,602,Gordon at Harvard southbound,Gordon Street,43.525454,-80.221153,,,,,,
603,603,Harvard at Harrow westbound,Harvard Road,43.523995,-80.223326,,,,,,
604,604,Harvard at Princeton westbound,Harvard Road,43.520667,-80.228318,,,,,,
605,605,Harvard at Youngman southbound,Harvard Road,43.518156,-80.228391,,,,,,
608,608,Scottsdale at Stone southbound,Scottsdale Drive,43.514751,-80.238501,,,,,,
609,609,Scottsdale at Ironwood southbound,Scottsdale Drive,43.512997,-80.23517,,,,,,
610,610,Ironwood at Steffler Park southbound,Ironwood Road,43.511112,-80.235055,,,,,,
611,611,Ironwood at Cole southbound,Ironwood Road,43.508896,-80.232972,0,,,,,
612,612,Ironwood at Woodborough southbound,Ironwood Road,43.507095,-80.22987,,,,,,
613,613,Ironwood at Hilldale southbound,Ironwood Road,43.505682,-80.227244,,,,,,
614,614,367 Ironwood northbound,367 Ironwood Road,43.507496,-80.225659,,,,,,
615,615,Ironwood at Kortright northbound,Ironwood Road,43.509869,-80.227979,0,,,,,0
616,616,Scottsdale at Steffler northbound,Scottsdale Drive,43.512324,-80.232137,,,,,,
617,617,Scottsdale at Cole northbound,Scottsdale Drive,43.513822,-80.236957,,,,,,
618,618,Scottsdale at Stone northbound,Scottsdale Drive,43.514739,-80.238217,,,,,,
621,621,Stone at Edinburgh eastbound,Stone Road West,43.519491,-80.23419,,,,,,
622,622,Youngman at Harvard eastbound,Youngman Drive,43.517722,-80.228487,0,,,,,0
623,623,Harvard at Princeton eastbound,Harvard Road,43.520724,-80.228066,,,,,,
624,624,Harvard at Rickson eastbound,Harvard Road,43.522459,-80.225738,,,,,,
625,625,Harvard at Harrow eastbound,Harvard Road,43.52421,-80.221743,,,,,,
703,703,Kortright at Yewholme westbound,Kortright Road West,43.52037,-80.214822,,,,,,
704,704,Kortright at Rickson westbound,Kortright Road West,43.517057,-80.216554,0,,,,,
705,705,Kortright at Edinburgh westbound,Kortright Road West,43.513539,-80.221261,,,,,,
706,706,Kortright at Scottsdale westbound,Kortright Road West,43.510639,-80.227102,,,,,,
707,707,Kortright at Ironwood westbound,Kortright Road West,43.509246,-80.230735,,,,,,
708,708,Kortright at Hanlon westbound,Kortright Road West,43.507003,-80.233794,,,,,,
709,709,Downey at Woodland Glen westbound,Downey Road,43.505417,-80.236733,,,,,,
710,710,Niska at Tanager westbound,Niska Road,43.504418,-80.242251,,,,,,
711,711,Ptarmigan at Niska southbound,Ptarmigan Drive,43.503292,-80.246066,,,,,,
712,712,Ptarmigan at Pheasant Run southbound,Ptarmigan Drive,43.499654,-80.244161,,,,,,
713,713,Ptarmigan at Downey eastbound,Ptarmigan Drive,43.499775,-80.237982,,,,,,
714,714,Downey at Hazelwood northbound,82 Downey Road,43.50235,-80.239051,,,,,,
715,715,Downey at Niska eastbound,Downey Road,43.504889,-80.237959,,,,,,
716,716,Kortright at Hanlon eastbound,Kortright Road West,43.506934,-80.233541,,,,,,
717,717,Kortright at Ironwood eastbound,Kortright Road West,43.509026,-80.230683,,,,,,
718,718,Kortright at Preservation Park eastbound,Kortright Road West,43.511209,-80.224259,,,,,,
720,720,Kortright at Rickson eastbound,Kortright Road West,43.516551,-80.216887,,,,,,
721,721,Kortright at Yewholme eastbound,Kortright Road West,43.519763,-80.214803,0,,,,,
801,801,Wyndham at Fountain southbound,Wyndham Street South,43.543416,-80.245865,0,,,,,0
802,802,Wellington at Wyndham westbound,Wellington Street East,43.542282,-80.243956,0,,,,,
808,808,Edinburgh at Maplewood southbound,Edinburgh Road South,43.527561,-80.244713,0,,,,,
813,813,Stone Road Mall Platform 1,Scottsdale Drive,43.518749,-80.239206,0,,,,,0
815,815,268 Scottsdale northbound,268 Scottsdale Drive,43.521752,-80.241999,,,,,,
816,816,Scottsdale at College northbound,Scottsdale Drive,43.523259,-80.243572,0,,,,,0
818,818,Edinburgh at Floral northbound,Edinburgh Road South,43.526836,-80.243419,,,,,,
819,819,Edinburgh at Lockyer northbound,Edinburgh Road South,43.528501,-80.245757,,,,,,
820,820,Edinburgh at Municipal northbound,Edinburgh Road South,43.529864,-80.247666,,,,,,
821,821,Edinburgh at Honey northbound,Edinburgh Road South,43.532364,-80.251167,,,,,,
824,824,Waterloo at Glasgow eastbound,Waterloo Avenue,43.539094,-80.252129,,,,,,
901,901,Waterloo at Dublin westbound,Waterloo Avenue,43.54142,-80.249836,,,,,,
902,902,Waterloo at Glasgow westbound,Waterloo Avenue,43.538789,-80.252694,0,,,,,
903,903,Waterloo at Fergus westbound,Waterloo Avenue,43.536585,-80.254978,0,,,,,0
904,904,Waterloo at Edinburgh westbound,Waterloo Avenue,43.535166,-80.256499,,,,,,
905,905,Waterloo at Hearn westbound,Waterloo Avenue,43.532703,-80.259134,,,,,,
906,906,Waterloo at Woodycrest westbound,Waterloo Avenue,43.531218,-80.260768,0,,,,,0
907,907,659 Wellington westbound,659 Wellington Street West,43.522828,-80.267652,,,,,,
916,916,Imperial at Wellington southbound,Imperial Road South,43.520769,-80.269876,,,,,,
917,917,Wellington at Wastewater Treatment Plant eastbound,Wellington Street West,43.522945,-80.267244,,,,,,
918,918,Waterloo at Woodycrest eastbound,Waterloo Avenue,43.531139,-80.260627,,,,,,
919,919,Waterloo at Saint Arnaud eastbound,Waterloo Avenue,43.533613,-80.257992,,,,,,
920,920,Waterloo at McGee eastbound,Waterloo Avenue,43.536289,-80.255114,0,,,,,
922,922,Waterloo at Dublin eastbound,Waterloo Avenue,43.541399,-80.249687,,,,,,
1002,1002,Paisley at Norfolk westbound,Paisley Street,43.545396,-80.252887,,,,,,
1003,1003,Paisley at Glasgow westbound,PAISLEY STREET,43.543453,-80.256848,0,,,,,
1004,1004,Paisley at Yorkshire westbound,Paisley Street,43.542415,-80.258817,,,,,,
1005,1005,Paisley at Harrison westbound,Paisley Street,43.54152,-80.260564,,,,,,
1006,1006,Paisley at Edinburgh westbound,Paisley Street,43.540678,-80.263192,,,,,,
1007,1007,Paisley at Alma westbound,Paisley Road,43.53891,-80.265595,,,,,,
1008,1008,Paisley at Western westbound,Paisley Road,43.536482,-80.26891,,,,,,
1009,1009,Paisley at Heath westbound,Paisley Road,43.534663,-80.271413,,,,,,
1010,1010,Westwood at Silvercreek westbound,Westwood Road,43.535464,-80.274917,0,,,,,
1011,1011,Westwood at Margaret Greene Park westbound,Westwood Road,43.532797,-80.278771,,,,,,
1012,1012,225 Westwood northbound,225 Westwood Road,43.53275,-80.285207,,,,,,
1013,1013,Willow at Westwood westbound,Willow Road,43.533197,-80.288293,,,,,,
1014,1014,Willow at Wimbledon westbound,Willow Road,43.531455,-80.290597,,,,,,
1015,1015,Imperial at Ferman southbound,Imperial Road South,43.527627,-80.2906,,,,,,
1017,1017,Paisley at Imperial eastbound,Paisley Road,43.526137,-80.2854,,,,,,
1018,1018,Paisley at Candlewood eastbound,Paisley Road,43.529138,-80.278887,,,,,,
1019,1019,Paisley at Fischer eastbound,Paisley Road,43.530729,-80.276427,0,,,,,0
1020,1020,Paisley at Glengarry eastbound,Paisley Road,43.5345,-80.271478,,,,,,
1021,1021,Paisley at Memorial eastbound,Paisley Road,43.536692,-80.268457,0,,,,,
1022,1022,Paisley at Alma eastbound,Paisley Road,43.538765,-80.265631,,,,,,
1023,1023,Paisley at Edinburgh eastbound,Paisley Road,43.540467,-80.263286,,,,,,
1025,1025,Paisley at Glasgow eastbound,Paisley Street,43.543293,-80.256863,,,,,,
1026,1026,Paisley at Norfolk eastbound,Paisley Street,43.545171,-80.253153,,,,,,
1101,1101,Norfolk at Cork northbound,Norfolk Street & CORK ST W,43.544164,-80.250812,,,,,,0
1102,1102,Suffolk at Norfolk westbound,Suffolk Street West,43.547337,-80.254949,0,,,,,
1105,1105,Suffolk at Yorkshire westbound,Suffolk Street West,43.544259,-80.260805,,,,,,
1106,1106,Suffolk at Edinburgh westbound,Suffolk Street West,43.542564,-80.264116,,,,,,
1108,1108,Willow at Dawson westbound,Willow Road,43.545392,-80.27152,,,,,,
1109,1109,Dawson at Shelldale northbound,Dawson Road,43.545375,-80.273576,0,,,,,
1110,1110,Dawson at Guelph Medical Place northbound,Dawson Road,43.548912,-80.278481,,,,,,
1112,1112,Speedvale at Silvercreek westbound,SPEEDVALE AVENUE WEST,43.544569,-80.287507,0,,,,,0
1113,1113,Speedvale at Lewis westbound,Speedvale Avenue West,43.542551,-80.290174,,,,,,
1114,1114,Marksam at Stephen southbound,Marksam Road,43.539067,-80.290679,,,,,,
1115,1115,Marksam at Matthew southbound,Marksam Road,43.537876,-80.288892,,,,,,
1116,1116,Marksam at Sanderson southbound,Marksam Road,43.537424,-80.284326,,,,,,
1117,1117,Willow at Silvercreek eastbound,Willow Road,43.540252,-80.278287,,,,,,
1118,1118,Willow at Guelph eastbound,Willow Road,43.54267,-80.274999,0,,,,,0
1121,1121,Edinburgh at Suffolk southbound,Edinburgh Road North,43.542284,-80.264823,,,,,,
1122,1122,Paisley at Yorkshire eastbound,Paisley Street,43.54247,-80.258475,,,,,,
1131,1131,Marksam at Speedvale southbound,Marksam Road,43.54058,-80.291829,,,,,,
1203,1203,Delhi at Eramosa northbound,Delhi Street,43.553427,-80.250425,,,,,,
1204,1204,Delhi at Guelph General Hospital northbound,Delhi Street,43.555478,-80.253275,,,,,,
1205,1205,Delhi at Homewood Health Centre northbound,Delhi Street,43.558006,-80.256812,,,,,,
1206,1206,Delhi at Emma northbound,Delhi Street,43.55969,-80.25912,,,,,,
1207,1207,Emma at Metcalfe eastbound,Emma Street,43.561977,-80.256675,,,,,,
1208,1208,Emma at Pine eastbound,Emma Street,43.562984,-80.255293,,,,,,
1209,1209,Speedvale at Stevenson eastbound,Speedvale Avenue East,43.566239,-80.257315,,,,,,
1210,1210,Speedvale at Renfield eastbound,Speedvale Avenue East,43.568989,-80.253603,,,,,,
1211,1211,Speedvale at Acorn eastbound,Speedvale Avenue East,43.570231,-80.251881,,,,,,
1213,1213,Victoria at Brant northbound,Victoria Road North,43.575329,-80.256434,,,,,,
1214,1214,Woodlawn at Victoria westbound,Woodlawn Road East,43.577342,-80.260578,0,,,,,0
1215,1215,Windsor at Kingsley southbound,Windsor Street,43.57296,-80.260716,,,,,,
1216,1216,Waverley at Knightswood westbound,Waverley Drive,43.570563,-80.261323,,,,,,
1217,1217,Metcalfe at Waverley southbound,Metcalfe Street,43.568041,-80.264599,,,,,,
1218,1218,Metcalfe at Shaftesbury southbound,Metcalfe Street,43.565957,-80.261716,,,,,,
1219,1219,Metcalfe at Speedvale southbound,Metcalfe Street,43.56455,-80.260081,,,,,,
1220,1220,Speedvale at Clive westbound,Speedvale Avenue East,43.563077,-80.261958,,,,,,
1221,1221,Delhi at Philip southbound,Delhi Street,43.561276,-80.261528,0,,,,,0
1222,1222,Delhi at Emma southbound,Delhi Street,43.559755,-80.259415,,,,,,
1223,1223,Delhi at Homewood Health Centre southbound,Delhi Street,43.557478,-80.256232,,,,,,
1224,1224,Delhi at Guelph General Hospital southbound,Delhi Street,43.555388,-80.253356,,,,,,
1225,1225,Delhi at Eramosa southbound,Delhi Street,43.553192,-80.250307,,,,,,
1302,1302,Eramosa at Arthur eastbound,Eramosa Road,43.549144,-80.250382,,,,,,
1303,1303,Eramosa at Saint Catharine eastbound,Eramosa Road,43.556164,-80.249405,,,,,,0
1311,1311,Cassino at William eastbound,35 Cassino Avenue,43.558253,-80.240035,,,,,,
1312,1312,Cassino at Palermo eastbound,101 Cassino Avenue,43.561435,-80.235853,,,,,,
1313,1313,Cassino at Hadati northbound,129 Cassino Avenue,43.562827,-80.234711,,,,,,
1314,1314,Hadati at Yeats northbound,Hadati Road & WELLINGTON STREET WES,43.564519,-80.237831,0,,,,,0
1315,1315,Hadati at Victoria westbound,Hadati Road,43.563927,-80.240338,,,,,,
1323,1323,Victoria at Greenview northbound,Victoria Road North,43.567161,-80.245057,,,,,,
1324,1324,Eramosa at Orchard westbound,Eramosa Road,43.567422,-80.247993,,,,,,
1325,1325,Eramosa at Meyer westbound,Eramosa Road,43.562367,-80.248723,,,,,,
1326,1326,Eramosa at Stevenson westbound,Eramosa Road,43.559464,-80.249151,,,,,,
1327,1327,Eramosa at Metcalfe westbound,Eramosa Road & METCALFE ST,43.55665,-80.249551,,,,,,
1328,1328,Eramosa at Arthur westbound,Eramosa Road,43.549126,-80.250568,,,,,,
1402,1402,Elizabeth at Huron eastbound,Elizabeth Street,43.549062,-80.24016,,,,,,
1403,1403,Elizabeth at Morris eastbound,Elizabeth Street,43.550912,-80.237681,,,,,,
1404,1404,Elizabeth at Stevenson eastbound,Elizabeth Street,43.552867,-80.235094,,,,,,
1405,1405,Elizabeth at Victoria eastbound,Elizabeth Street,43.555196,-80.229868,,,,,,
1406,1406,Grange at Victoria eastbound,Grange Road,43.558275,-80.231411,,,,,,
1407,1407,Grange at Schroder eastbound,Grange Road,43.559878,-80.227096,0,,,,,
1408,1408,Grange at Breesegarden eastbound,Grange Road,43.564026,-80.222958,,,,,,
1409,1409,Grange at Ralston eastbound,Grange Road,43.567445,-80.222561,,,,,,
1410,1410,Grange at Brydges eastbound,Grange Road,43.570571,-80.221752,0,,,,,0
1411,1411,Watson at Grange southbound,Watson Parkway North,43.573329,-80.21777,,,,,,
1414,1414,Starwood at Fleming northbound,Starwood Drive,43.566452,-80.217918,,,,,,
1415,1415,Starwood at Ralston northbound,Starwood Drive,43.566724,-80.221039,,,,,,
1416,1416,Grange at Silurian westbound,Grange Road,43.565641,-80.223004,0,,,,,0
1417,1417,Grange at Auden westbound,Grange Road,43.56048,-80.226478,,,,,,
1418,1418,Grange at Schroder westbound,Grange Road,43.559015,-80.228527,,,,,,
1419,1419,Victoria at Grange southbound,Victoria Road North,43.557187,-80.231332,,,,,,
1420,1420,Elizabeth at Victoria westbound,Elizabeth Street,43.555279,-80.230271,,,,,,
1421,1421,Elizabeth at Stevenson westbound,Elizabeth Street,43.553369,-80.234624,,,,,,
1422,1422,Elizabeth at Morris westbound,Elizabeth Street,43.551484,-80.237111,,,,,,
1423,1423,Elizabeth at Huron westbound,Elizabeth Street,43.549527,-80.239707,,,,,,
1424,1424,Elizabeth at Duke westbound,Elizabeth Street,43.548552,-80.241017,,,,,,
1501,1501,Stone at Research westbound,Stone Road West,43.525095,-80.227034,,,,,,
1503,1503,175 Stone westbound,175 Stone Road West,43.521917,-80.231306,,,,,,
1505,1505,Stone at Stone Road Mall westbound,Stone Road West,43.517441,-80.237204,,,,,,
1507,1507,Stone at Woodland Glen westbound,Stone Road West,43.510099,-80.247014,0,,,,,
1508,1508,College at Flanders northbound,College Avenue West,43.510561,-80.250236,,,,,,
1509,1509,College at Conroy northbound,College Avenue West,43.511799,-80.252961,0,,,,,0
1510,1510,College at Argyle northbound,College Avenue West,43.513954,-80.256209,,,,,,
1511,1511,College at Devere eastbound,College Avenue West,43.517188,-80.252786,,,,,,
1512,1512,College at Hanlon eastbound,College Avenue West,43.519595,-80.249431,,,,,,
1516,1516,Scottsdale at Wilsonview northbound,Scottsdale Drive,43.520943,-80.239904,,,,,,
1519,1519,252 Stone eastbound,252 Stone Road West,43.521654,-80.231246,,,,,,
1520,1520,Stone at Research eastbound,Stone Road West,43.524693,-80.227166,,,,,,
1602,1602,Gordon at Water southbound,Gordon Street,43.538303,-80.241368,,,,,,
1606,1606,Gordon at Stone southbound,Gordon Street,43.52735,-80.226117,0,,,,,0
1612,1612,Gordon at Arkell southbound,Gordon Street,43.513912,-80.199892,0,,,,,0
1613,1613,Gordon at Vaughan southbound,Gordon Street,43.511739,-80.197166,,,,,,
1614,1614,Gordon at Lowes southbound,Gordon Street,43.508879,-80.195804,0,,,,,
1615,1615,Gordon at Clairfields southbound,Gordon Street,43.505172,-80.194346,,,,,,
1619,1619,Laird at Clair westbound,Laird Road,43.492919,-80.200118,,,,,,
1620,1620,Southgate at Laird northbound,CLAIRFIELDS DRIVE WES & SKOV CRESCENT,43.494653,-80.207422,,,,,,
1621,1621,125 Southgate northbound,125 Southgate Drive,43.497292,-80.210683,,,,,,
1622,1622,175 Southgate northbound,175 Southgate Drive,43.499218,-80.212573,,,,,,
1623,1623,295 Southgate northbound,295 Southgate Drive,43.501585,-80.216096,,,,,,
1624,1624,485 Southgate southbound,485 Southgate Drive,43.499309,-80.219276,,,,,,
1625,1625,525 Southgate southbound,525 Southgate Drive,43.496897,-80.216977,,,,,,
1626,1626,595 Southgate southbound,595 Southgate Drive,43.494531,-80.213814,,,,,,
1627,1627,Southgate at Cowan southbound,Southgate Drive,43.493574,-80.211325,,,,,,
1628,1628,Southgate at Corporate southbound,Southgate Drive,43.492153,-80.208643,,,,,,
1629,1629,Southgate at Admiral southbound,Southgate Drive,43.490636,-80.206489,,,,,,
1630,1630,Clair at Southgate eastbound,Southgate Drive,43.489769,-80.202976,,,,,,
1631,1631,Clair at Laird eastbound,Clair Road West,43.492565,-80.200099,,,,,,
1633,1633,Gosling at Clair northbound,Gosling Gardens,43.49932,-80.191614,0,,,,,0
1634,1634,Gosling at Gosling Gardens Park northbound,,43.50133,-80.192985,0,,,,,
1635,1635,Gosling at Clairfields northbound,GOSLING GARDENS & CLAIRFIELDS DRIVE WEST,43.503515,-80.196043,0,,,,,
1636,1636,Gordon at Clairfields northbound,Gordon Street,43.505774,-80.194329,,,,,,0
1647,1647,Gordon at Stone northbound,Gordon Street,43.527268,-80.2256,,,,,,
1649,1649,Gordon at College northbound,Gordon Street,43.532837,-80.233349,,,,,,
1652,1652,Wellington at Gordon eastbound,Wellington Street East,43.541308,-80.244224,,,,,,
2001,2001,Woolwich at Norwich northbound,Woolwich Street,43.548696,-80.254643,,,,,,0
2002,2002,London at Hamel westbound,London Road,43.544004,-80.265296,,,,,,
2004,2004,Willow at Guelph westbound,Willow Road,43.542785,-80.275109,,,,,,
2005,2005,Willow at Silvercreek westbound,Willow Road,43.539773,-80.279272,,,,,,
2006,2006,Willow at Marksam westbound,Willow Road,43.536656,-80.283514,,,,,,
2007,2007,Willow at Rhonda westbound,Willow Road,43.534871,-80.285984,,,,,,
2011,2011,Elmira at Flaherty northbound,Elmira Road North,43.530623,-80.303687,,,,,,
2012,2012,Elmira at Independence northbound,Elmira Road North,43.532849,-80.30643,,,,,,
2014,2014,Elmira at Woodlawn northbound,Elmira Road North,43.537186,-80.31243,0,,,,,0
2015,2015,Woodlawn at Michener westbound,Woodlawn Road West,43.535798,-80.317838,,,,,,
2016,2016,Governors at Woodlawn northbound,Governors Road,43.533277,-80.322076,,,,,,
2017,2017,Malcolm at Michener eastbound,Malcolm Road,43.536101,-80.322631,,,,,,
2018,2018,30 Malcolm eastbound,30 Malcolm Road,43.538857,-80.318775,,,,,,
2019,2019,Malcolm at Elmira eastbound,Malcolm Road,43.53994,-80.317256,,,,,,
2020,2020,Michener at Woodlawn southbound,Michener Road,43.533929,-80.31917,,,,,,
2021,2021,Michener at Minto southbound,Michener Road,43.532212,-80.316838,,,,,,
2022,2022,Massey at Michener eastbound,Massey Road,43.532133,-80.313693,,,,,,
2023,2023,Massey at Elmira eastbound,Massey Road,43.534768,-80.309913,,,,,,
2024,2024,400 Massey eastbound,400 Massey Road,43.536356,-80.30773,,,,,,
2025,2025,240 Massey eastbound,240 Massey Road,43.53862,-80.304604,,,,,,
2026,2026,Massey at Imperial eastbound,Massey Road,43.54038,-80.302196,,,,,,
2028,2028,Imperial at Galaxy Cinema northbound,Imperial Road North,43.545079,-80.307769,,,,,,
2029,2029,Curtis at Monarch eastbound,Curtis Drive,43.549344,-80.306137,,,,,,
2030,2030,Curtis at Regal eastbound,Curtis Drive,43.550972,-80.30391,,,,,,
2031,2031,Curtis at Silvercreek eastbound,Curtis Drive,43.553763,-80.300081,,,,,,
2032,2032,Silvercreek at Woodlawn southbound,Silvercreek Parkway North,43.550813,-80.295564,0,,,,,
2033,2033,Silvercreek at Campbell southbound,Silvercreek Parkway North,43.547765,-80.291316,0,,,,,
2034,2034,Silvercreek at Speedvale southbound,Silvercreek Parkway North,43.545093,-80.287604,0,,,,,
2035,2035,Silvercreek at Greengate southbound,Silvercreek Parkway North,43.542905,-80.284551,,,,,,
2036,2036,Silvercreek at Willow southbound,Silvercreek Parkway North,43.540083,-80.280662,,,,,,
2037,2037,Willow at Alma eastbound,Willow Road,43.543525,-80.27381,0,,,,,
2040,2040,Willow at Edinburgh eastbound,Willow Road,43.545199,-80.271517,0,,,,,0
5602,5602,1035 Victoria southbound,1035 Victoria Road,43.531383,-80.195659,0,,,,,0
5608,5608,Gordon at Arkell northbound,Gordon Street,43.514019,-80.199657,,,,,,
5709,5709,Stone at Scottsdale eastbound,Stone Road West,43.516167,-80.238592,0,,,,,0
5806,5806,Kortright at Edinburgh eastbound,Kortright Road West,43.51432,-80.219872,,,,,,
5807,5807,Gordon at Kortright northbound,Gordon Street,43.522746,-80.213816,,,,,,
5810,5810,Suffolk at Dublin westbound,Suffolk Street West,43.546406,-80.256774,0,,,,,
5811,5811,Royal Canadian Legion,Watson Parkway South,43.560879,-80.207826,,,,,,
5814,5814,Eastview at Auden eastbound,Eastview Road,43.569149,-80.236091,0,,,,,
5820,5820,Eramosa at Delhi westbound,Eramosa Road & ARDMAY CR,43.553907,-80.249915,,,,,,
5829,5829,Imperial at Speedvale northbound,Imperial Road North,43.536762,-80.296241,0,,,,,
5831,5831,University Centre South Loop Platform 3,South Ring Road,43.528915,-80.22357,,,,,,0
5832,5832,University Centre South Loop Platform 5,South Ring Road,43.529154,-80.223879,0,,,,,0
5833,5833,Guelph Central Station Platform 1,Macdonell Street,43.546108,-80.245165,,,,,,0
5834,5834,University Centre North Loop Platform 10,South Ring Road,43.529975,-80.22503,0,,,,,0
5836,5836,University Centre North Loop Platform 7,South Ring Road,43.529619,-80.224547,,,,,,0
5837,5837,Guelph Central Station Platform 5,Carden Street,43.54586,-80.245275,,,,,,0
5838,5838,University Centre North Loop Platform 9,South Ring Road,43.529848,-80.224868,,,,,,0
5839,5839,Guelph Central Station Platform 6,CARDEN STREET & GUELPH CENTRAL STATION,43.54571,-80.245411,0,,,,,0
